,code
26258,-435.0
26259,-317.0
26260,-212.0
26261,-121.0
26262,-39.0
26263,293.0
26264,1118.0
26265,1856.0
26266,2548.0
26267,3187.0
26268,3773.0
26269,4310.0
26270,4792.0
26271,5201.0
26272,5539.0
26273,5844.0
26274,6124.0
26275,6350.0
26276,6530.0
26277,6694.0
26278,6834.0
26279,6897.0
26280,6874.0
26281,6790.0
26282,6648.0
26283,6423.0
26284,6103.0
26285,5740.0
26286,5352.0
26287,4923.0
26288,4443.0
26289,3922.0
26290,3339.0
26291,2636.0
26292,1806.0
26293,880.0
26294,-132.0
26295,-1253.0
26296,-2442.0
26297,-3645.0
26298,-4851.0
26299,-6068.0
26300,-7262.0
26301,-8222.0
26302,-8334.0
26303,-8334.0
26304,-8334.0
26305,-8334.0
26306,-8334.0
26307,-8334.0
26308,-8334.0
26309,-8334.0
26310,-8334.0
26311,-8334.0
26312,-8236.0
26313,-7308.0
26314,-6146.0
26315,-4951.0
26316,-3742.0
26317,-2515.0
26318,-1276.0
26319,-52.0
26320,1153.0
26321,2357.0
26322,3561.0
26323,4737.0
26324,5875.0
26325,6986.0
26326,7931.0
26327,8049.0
26328,8049.0
26329,8049.0
26330,8049.0
26331,8049.0
26332,8049.0
26333,8049.0
26334,8049.0
26335,8049.0
26336,8049.0
26337,8049.0
26338,8049.0
26339,8049.0
26340,8049.0
26341,8049.0
26342,8049.0
26343,8049.0
26344,8049.0
26345,8049.0
26346,8049.0
26347,8049.0
26348,8049.0
26349,8049.0
26350,8049.0
26351,8049.0
26352,8049.0
26353,8049.0
26354,8049.0
26355,8049.0
26356,8049.0
26357,8049.0
26358,8049.0
26359,7818.0
26360,7508.0
26361,7212.0
26362,6926.0
26363,5740.0
26364,3536.0
26365,1267.0
26366,-935.0
26367,-3020.0
26368,-4929.0
26369,-6593.0
26370,-8010.0
26371,-8334.0
26372,-8334.0
26373,-8334.0
26374,-8334.0
26375,-8334.0
26376,-8334.0
26377,-8334.0
26378,-8334.0
26379,-8334.0
26380,-8334.0
26381,-8085.0
26382,-7410.0
26383,-6799.0
26384,-6273.0
26385,-5882.0
26386,-5671.0
26387,-5628.0
26388,-5728.0
26389,-5957.0
26390,-6305.0
26391,-6720.0
26392,-7163.0
26393,-7597.0
26394,-7975.0
26395,-8242.0
26396,-8334.0
26397,-8334.0
26398,-8305.0
26399,-8097.0
26400,-7770.0
26401,-7353.0
26402,-6827.0
26403,-6197.0
26404,-5513.0
26405,-4845.0
26406,-4228.0
26407,-3687.0
26408,-3280.0
26409,-3055.0
26410,-3038.0
26411,-3214.0
26412,-3596.0
26413,-4196.0
26414,-5007.0
26415,-5996.0
26416,-7136.0
26417,-8196.0
26418,-8334.0
26419,-8334.0
26420,-8334.0
26421,-8334.0
26422,-8334.0
26423,-8334.0
26424,-8334.0
26425,-8334.0
26426,-8334.0
26427,-8334.0
26428,-8334.0
26429,-7894.0
26430,-5817.0
26431,-3421.0
26432,-827.0
26433,1839.0
26434,4474.0
26435,7020.0
26436,8049.0
26437,8049.0
26438,8049.0
26439,8049.0
26440,8049.0
26441,8049.0
26442,8049.0
26443,8049.0
26444,8049.0
26445,8049.0
26446,8049.0
26447,8049.0
26448,8049.0
26449,8049.0
26450,8049.0
26451,7734.0
26452,6599.0
26453,5575.0
26454,4661.0
26455,3865.0
26456,3198.0
26457,2658.0
26458,2208.0
26459,1844.0
26460,1574.0
26461,1351.0
26462,1096.0
26463,818.0
26464,526.0
26465,175.0
26466,-290.0
26467,-839.0
26468,-1433.0
26469,-2097.0
26470,-2837.0
26471,-3629.0
26472,-4440.0
26473,-5258.0
26474,-6073.0
26475,-6869.0
26476,-7614.0
26477,-8220.0
26478,-8334.0
26479,-8334.0
26480,-8334.0
26481,-8334.0
26482,-8334.0
26483,-8298.0
26484,-7650.0
26485,-6665.0
26486,-5512.0
26487,-4201.0
26488,-2739.0
26489,-1191.0
26490,395.0
26491,2003.0
26492,3606.0
26493,5128.0
26494,6498.0
26495,7620.0
26496,8020.0
26497,7162.0
26498,5773.0
26499,4418.0
26500,3184.0
26501,2071.0
26502,1073.0
26503,196.0
26504,-571.0
26505,-1245.0
26506,-1827.0
26507,-2333.0
26508,-2774.0
26509,-3159.0
26510,-3490.0
26511,-3770.0
26512,-4007.0
26513,-4206.0
26514,-4362.0
26515,-4485.0
26516,-4578.0
26517,-4645.0
26518,-4690.0
26519,-4715.0
26520,-4724.0
26521,-4717.0
26522,-4695.0
26523,-4660.0
26524,-4616.0
26525,-4558.0
26526,-4494.0
26527,-4426.0
26528,-4350.0
26529,-4273.0
26530,-4190.0
26531,-4104.0
26532,-4015.0
26533,-4557.0
26534,-5744.0
26535,-6834.0
26536,-7815.0
26537,-8334.0
26538,-8334.0
26539,-8334.0
26540,-8334.0
26541,-8334.0
26542,-8334.0
26543,-8334.0
26544,-7722.0
26545,-6561.0
26546,-5162.0
26547,-3569.0
26548,-1880.0
26549,-161.0
26550,1550.0
26551,3162.0
26552,4562.0
26553,5400.0
26554,5236.0
26555,4645.0
26556,4024.0
26557,3445.0
26558,2911.0
26559,2426.0
26560,1993.0
26561,1607.0
26562,1267.0
26563,963.0
26564,691.0
26565,450.0
26566,234.0
26567,42.0
26568,-127.0
26569,-278.0
26570,-409.0
26571,-518.0
26572,-614.0
26573,-1091.0
26574,-2565.0
26575,-3983.0
26576,-5373.0
26577,-6745.0
26578,-8035.0
26579,-8334.0
26580,-8334.0
26581,-8334.0
26582,-8334.0
26583,-8334.0
26584,-8334.0
26585,-8334.0
26586,-8334.0
26587,-8334.0
26588,-8334.0
26589,-8258.0
26590,-7937.0
26591,-7621.0
26592,-7319.0
26593,-7032.0
26594,-6753.0
26595,-6487.0
26596,-6233.0
26597,-5990.0
26598,-5755.0
26599,-5531.0
26600,-5317.0
26601,-5110.0
26602,-4913.0
26603,-4724.0
26604,-4541.0
26605,-4368.0
26606,-3731.0
26607,-2381.0
26608,-1062.0
26609,161.0
26610,1288.0
26611,2325.0
26612,3250.0
26613,4022.0
26614,4633.0
26615,5099.0
26616,5392.0
26617,5455.0
26618,5305.0
26619,4973.0
26620,4469.0
26621,3785.0
26622,2984.0
26623,2150.0
26624,1293.0
26625,415.0
26626,-436.0
26627,-1206.0
26628,-1912.0
26629,-2567.0
26630,-3116.0
26631,-3538.0
26632,-3824.0
26633,-3967.0
26634,-3955.0
26635,-3792.0
26636,-3507.0
26637,-3134.0
26638,-2730.0
26639,-2375.0
26640,-2109.0
26641,-1953.0
26642,-1931.0
26643,-2082.0
26644,-2392.0
26645,-2821.0
26646,-3324.0
26647,-3823.0
26648,-4001.0
26649,-3917.0
26650,-3780.0
26651,-3636.0
26652,-3498.0
26653,-3363.0
26654,-3235.0
26655,-3113.0
26656,-2994.0
26657,-2882.0
26658,-2774.0
26659,-2669.0
26660,-2571.0
26661,-2474.0
26662,-2384.0
26663,-2297.0
26664,-2212.0
26665,-2131.0
26666,-2054.0
26667,-1980.0
26668,-1907.0
26669,-1840.0
26670,-1773.0
26671,-1711.0
26672,-1650.0
26673,-1591.0
26674,-1537.0
26675,-1483.0
26676,-1430.0
26677,-1382.0
26678,-1334.0
26679,-1288.0
26680,-1245.0
26681,-1203.0
26682,-1163.0
26683,-1125.0
26684,-1087.0
26685,-1052.0
26686,-1019.0
26687,-491.0
26688,1405.0
26689,3647.0
26690,6038.0
26691,7962.0
26692,8049.0
26693,8049.0
26694,8049.0
26695,8049.0
26696,8049.0
26697,8049.0
26698,8049.0
26699,8049.0
26700,8049.0
26701,8049.0
26702,8049.0
26703,8049.0
26704,8049.0
26705,8049.0
26706,8049.0
26707,8049.0
26708,8049.0
26709,8049.0
26710,8049.0
26711,8049.0
26712,8049.0
26713,8049.0
26714,8049.0
26715,8049.0
26716,8049.0
26717,7635.0
26718,6014.0
26719,4480.0
26720,3062.0
26721,1796.0
26722,680.0
26723,-306.0
26724,-1154.0
26725,-1832.0
26726,-2364.0
26727,-2806.0
26728,-3173.0
26729,-3467.0
26730,-3727.0
26731,-4033.0
26732,-4429.0
26733,-4919.0
26734,-5520.0
26735,-6261.0
26736,-7139.0
26737,-8100.0
26738,-8334.0
26739,-8334.0
26740,-8334.0
26741,-8334.0
26742,-8334.0
26743,-8334.0
26744,-8334.0
26745,-8334.0
26746,-8334.0
26747,-8334.0
26748,-8334.0
26749,-8334.0
26750,-8334.0
26751,-8334.0
26752,-8334.0
26753,-8334.0
26754,-8334.0
26755,-8334.0
26756,-8334.0
26757,-8334.0
26758,-8334.0
26759,-8334.0
26760,-8334.0
26761,-8334.0
26762,-8130.0
26763,-7805.0
26764,-7496.0
26765,-7197.0
26766,-6912.0
26767,-6636.0
26768,-6374.0
26769,-6123.0
26770,-5883.0
26771,-5652.0
26772,-5431.0
26773,-5220.0
26774,-5016.0
26775,-4822.0
26776,-4629.0
26777,-3827.0
26778,-2492.0
26779,-1097.0
26780,315.0
26781,1691.0
26782,3009.0
26783,4248.0
26784,5388.0
26785,6386.0
26786,7214.0
26787,7828.0
26788,8049.0
26789,8049.0
26790,8049.0
26791,8049.0
26792,7905.0
26793,7523.0
26794,7130.0
26795,6750.0
26796,6423.0
26797,6198.0
26798,6104.0
26799,6180.0
26800,6424.0
26801,6823.0
26802,7386.0
26803,7985.0
26804,8049.0
26805,8049.0
26806,8049.0
26807,8049.0
26808,8049.0
26809,8049.0
26810,8049.0
26811,8049.0
26812,8049.0
26813,8049.0
26814,8049.0
26815,8049.0
26816,8049.0
26817,8049.0
26818,8702.0
26819,8702.0
26820,8702.0
26821,8702.0
26822,8702.0
26823,8702.0
26824,8702.0
26825,8567.0
26826,7666.0
26827,6815.0
26828,6192.0
26829,5747.0
26830,5489.0
26831,5492.0
26832,5766.0
26833,6252.0
26834,6946.0
26835,7884.0
26836,8702.0
26837,8702.0
26838,8702.0
26839,8702.0
26840,8702.0
26841,8702.0
26842,8702.0
26843,8702.0
26844,8702.0
26845,8702.0
26846,8702.0
26847,8702.0
26848,8702.0
26849,8702.0
26850,8702.0
26851,8465.0
26852,8157.0
26853,7857.0
26854,7572.0
26855,7297.0
26856,7036.0
26857,6788.0
26858,6552.0
26859,6320.0
26860,6096.0
26861,5883.0
26862,5677.0
26863,5483.0
26864,5293.0
26865,4879.0
26866,3098.0
26867,1081.0
26868,-759.0
26869,-2395.0
26870,-3845.0
26871,-5119.0
26872,-6232.0
26873,-7195.0
26874,-7681.0
26875,-7681.0
26876,-7681.0
26877,-7681.0
26878,-7681.0
26879,-7681.0
26880,-7681.0
26881,-7681.0
26882,-7681.0
26883,-7681.0
26884,-7681.0
26885,-7681.0
26886,-7681.0
26887,-7681.0
26888,-7681.0
26889,-7681.0
26890,-7681.0
26891,-7681.0
26892,-7681.0
26893,-7681.0
26894,-7681.0
26895,-7681.0
26896,-7681.0
26897,-7681.0
26898,-7681.0
26899,-7681.0
26900,-7681.0
26901,-7681.0
26902,-7681.0
26903,-7652.0
26904,-7443.0
26905,-7207.0
26906,-6978.0
26907,0.0
26908,26.0
26909,40.0
26910,71.0
26911,72.0
26912,38.0
26913,57.0
26914,133.0
26915,138.0
26916,53.0
26917,25.0
26918,112.0
26919,178.0
26920,168.0
26921,145.0
26922,139.0
26923,119.0
26924,126.0
26925,190.0
26926,217.0
26927,133.0
26928,46.0
26929,61.0
26930,141.0
26931,166.0
26932,136.0
26933,96.0
26934,82.0
26935,124.0
26936,238.0
26937,354.0
26938,381.0
26939,325.0
26940,249.0
26941,195.0
26942,195.0
26943,252.0
26944,322.0
26945,380.0
26946,530.0
26947,835.0
26948,1132.0
26949,1315.0
26950,1522.0
26951,1839.0
26952,2133.0
26953,2354.0
26954,2631.0
26955,2977.0
26956,3293.0
26957,3580.0
26958,3918.0
26959,4300.0
26960,4627.0
26961,4892.0
26962,5129.0
26963,5349.0
26964,5592.0
26965,5875.0
26966,6190.0
26967,6472.0
26968,6709.0
26969,6997.0
26970,7392.0
26971,7767.0
26972,7969.0
26973,8016.0
26974,8058.0
26975,8133.0
26976,8142.0
26977,8032.0
26978,7804.0
26979,7437.0
26980,6957.0
26981,6455.0
26982,5901.0
26983,5193.0
26984,4328.0
26985,3366.0
26986,2318.0
26987,1138.0
26988,-143.0
26989,-1477.0
26990,-2911.0
26991,-4461.0
26992,-6103.0
26993,-7797.0
26994,-8203.0
26995,-8203.0
26996,-8203.0
26997,-8203.0
26998,-8203.0
26999,-8203.0
27000,-8203.0
27001,-8203.0
27002,-8203.0
27003,-8203.0
27004,-8203.0
27005,-8203.0
27006,-8203.0
27007,-8203.0
27008,-8203.0
27009,-8203.0
27010,-8203.0
27011,-8203.0
27012,-8203.0
27013,-8203.0
27014,-8203.0
27015,-8203.0
27016,-8203.0
27017,-8203.0
27018,-8203.0
27019,-8155.0
27020,-7860.0
27021,-7542.0
27022,-7236.0
27023,-6943.0
27024,-6664.0
27025,-6396.0
27026,-6077.0
27027,-4932.0
27028,-3576.0
27029,-2343.0
27030,-1244.0
27031,-271.0
27032,587.0
27033,1346.0
27034,2913.0
27035,4989.0
27036,6899.0
27037,8180.0
27038,8180.0
27039,8180.0
27040,8180.0
27041,8180.0
27042,8180.0
27043,8180.0
27044,8180.0
27045,8180.0
27046,8180.0
27047,8180.0
27048,8180.0
27049,8180.0
27050,8180.0
27051,8180.0
27052,8180.0
27053,8180.0
27054,7833.0
27055,5891.0
27056,3702.0
27057,1499.0
27058,-701.0
27059,-2851.0
27060,-4854.0
27061,-6673.0
27062,-8072.0
27063,-8203.0
27064,-8203.0
27065,-8203.0
27066,-8203.0
27067,-8203.0
27068,-8203.0
27069,-8203.0
27070,-8203.0
27071,-7723.0
27072,-6177.0
27073,-4457.0
27074,-2707.0
27075,-1013.0
27076,691.0
27077,2481.0
27078,4284.0
27079,5978.0
27080,7545.0
27081,8180.0
27082,8180.0
27083,8180.0
27084,8180.0
27085,8180.0
27086,8180.0
27087,8180.0
27088,8180.0
27089,8103.0
27090,6579.0
27091,4384.0
27092,1982.0
27093,-522.0
27094,-3112.0
27095,-5684.0
27096,-7854.0
27097,-8203.0
27098,-8203.0
27099,-8203.0
27100,-8203.0
27101,-8203.0
27102,-8203.0
27103,-8150.0
27104,-7173.0
27105,-6041.0
27106,-5028.0
27107,-4121.0
27108,-3313.0
27109,-2588.0
27110,-1947.0
27111,-1376.0
27112,-871.0
27113,-425.0
27114,-33.0
27115,311.0
27116,612.0
27117,874.0
27118,1101.0
27119,1297.0
27120,1465.0
27121,1608.0
27122,1726.0
27123,1826.0
27124,1905.0
27125,1971.0
27126,2021.0
27127,2056.0
27128,2081.0
27129,2097.0
27130,2102.0
27131,2102.0
27132,2094.0
27133,2077.0
27134,2057.0
27135,2030.0
27136,2001.0
27137,1970.0
27138,1934.0
27139,1894.0
27140,1855.0
27141,1813.0
27142,1770.0
27143,1727.0
27144,1681.0
27145,1636.0
27146,1592.0
27147,1546.0
27148,1499.0
27149,1454.0
27150,1409.0
27151,1366.0
27152,1322.0
27153,1279.0
27154,1235.0
27155,1195.0
27156,1154.0
27157,1115.0
27158,1076.0
27159,1037.0
27160,999.0
27161,963.0
27162,926.0
27163,894.0
27164,859.0
27165,827.0
27166,796.0
27167,766.0
27168,737.0
27169,707.0
27170,726.0
27171,1329.0
27172,1971.0
27173,2528.0
27174,3063.0
27175,3569.0
27176,4029.0
27177,4460.0
27178,4869.0
27179,5241.0
27180,5594.0
27181,5952.0
27182,6281.0
27183,6536.0
27184,6701.0
27185,6772.0
27186,6703.0
27187,6471.0
27188,6092.0
27189,5553.0
27190,4825.0
27191,3925.0
27192,2865.0
27193,1642.0
27194,273.0
27195,-1213.0
27196,-2826.0
27197,-4503.0
27198,-6114.0
27199,-7549.0
27200,-8203.0
27201,-8203.0
27202,-8203.0
27203,-8203.0
27204,-8203.0
27205,-8203.0
27206,-8179.0
27207,-7415.0
27208,-6504.0
27209,-5675.0
27210,-4927.0
27211,-4253.0
27212,-3646.0
27213,-3100.0
27214,-2609.0
27215,-2171.0
27216,-1778.0
27217,-1426.0
27218,-1113.0
27219,-838.0
27220,-589.0
27221,-370.0
27222,-177.0
27223,153.0
27224,924.0
27225,1609.0
27226,2278.0
27227,2946.0
27228,3596.0
27229,4215.0
27230,4827.0
27231,5440.0
27232,6023.0
27233,6574.0
27234,7135.0
27235,7720.0
27236,8157.0
27237,8180.0
27238,8180.0
27239,8180.0
27240,8180.0
27241,8180.0
27242,8180.0
27243,8180.0
27244,8180.0
27245,8180.0
27246,8180.0
27247,8180.0
27248,7705.0
27249,6936.0
27250,6125.0
27251,5252.0
27252,4212.0
27253,3035.0
27254,1840.0
27255,631.0
27256,-702.0
27257,-2135.0
27258,-3542.0
27259,-4916.0
27260,-6314.0
27261,-8063.0
27262,-8550.0
27263,-8550.0
27264,-8550.0
27265,-8550.0
27266,-8550.0
27267,-8550.0
27268,-8550.0
27269,-8550.0
27270,-8550.0
27271,-8550.0
27272,-8550.0
27273,-8550.0
27274,-8550.0
27275,-8550.0
27276,-8477.0
27277,-7400.0
27278,-6049.0
27279,-4711.0
27280,-3395.0
27281,-2071.0
27282,-726.0
27283,609.0
27284,1900.0
27285,3185.0
27286,4516.0
27287,5901.0
27288,7293.0
27289,7833.0
27290,7833.0
27291,7833.0
27292,7833.0
27293,7833.0
27294,7833.0
27295,7833.0
27296,7833.0
27297,7833.0
27298,7833.0
27299,7833.0
27300,7833.0
27301,7833.0
27302,7833.0
27303,7833.0
27304,7833.0
27305,7833.0
27306,7833.0
27307,7833.0
27308,7833.0
27309,7833.0
27310,7833.0
27311,7833.0
27312,7833.0
27313,7833.0
27314,7833.0
27315,7833.0
27316,7833.0
27317,7833.0
27318,7833.0
27319,7833.0
27320,7833.0
27321,7771.0
27322,7474.0
27323,7169.0
27324,6877.0
27325,6476.0
27326,4695.0
27327,2314.0
27328,-83.0
27329,-2353.0
27330,-4439.0
27331,-6360.0
27332,-8116.0
27333,-8550.0
27334,-8550.0
27335,-8550.0
27336,-8550.0
27337,-8550.0
27338,-8550.0
27339,-8550.0
27340,-8550.0
27341,-8550.0
27342,-8550.0
27343,-8550.0
27344,-8550.0
27345,-8550.0
27346,-8550.0
27347,-8550.0
27348,-8337.0
27349,-7960.0
27350,-7612.0
27351,-7346.0
27352,-7246.0
27353,-7275.0
27354,-7328.0
27355,-7314.0
27356,-7273.0
27357,-7255.0
27358,-7246.0
27359,-7170.0
27360,-6988.0
27361,-6736.0
27362,-6453.0
27363,-6131.0
27364,-5765.0
27365,-5355.0
27366,-4910.0
27367,-4461.0
27368,-4058.0
27369,-3765.0
27370,-3610.0
27371,-3586.0
27372,-3709.0
27373,-4022.0
27374,-4521.0
27375,-5151.0
27376,-5924.0
27377,-6872.0
27378,-7945.0
27379,-8550.0
27380,-8550.0
27381,-8550.0
27382,-8550.0
27383,-8550.0
27384,-8550.0
27385,-8550.0
27386,-8550.0
27387,-8550.0
27388,-8550.0
27389,-8550.0
27390,-8550.0
27391,-8392.0
27392,-6777.0
27393,-4615.0
27394,-2285.0
27395,156.0
27396,2659.0
27397,5112.0
27398,7342.0
27399,7833.0
27400,7833.0
27401,7833.0
27402,7833.0
27403,7833.0
27404,7833.0
27405,7833.0
27406,7833.0
27407,7833.0
27408,7833.0
27409,7833.0
27410,7833.0
27411,7833.0
27412,7833.0
27413,7833.0
27414,7833.0
27415,7833.0
27416,7833.0
27417,7588.0
27418,6654.0
27419,5775.0
27420,4979.0
27421,4226.0
27422,3481.0
27423,2762.0
27424,2049.0
27425,1313.0
27426,543.0
27427,-238.0
27428,-1021.0
27429,-1811.0
27430,-2627.0
27431,-3477.0
27432,-4353.0
27433,-5243.0
27434,-6125.0
27435,-6994.0
27436,-7833.0
27437,-8486.0
27438,-8550.0
27439,-8550.0
27440,-8550.0
27441,-8550.0
27442,-8550.0
27443,-8550.0
27444,-8550.0
27445,-8550.0
27446,-8550.0
27447,-8059.0
27448,-6964.0
27449,-5648.0
27450,-4156.0
27451,-2548.0
27452,-889.0
27453,800.0
27454,2498.0
27455,4181.0
27456,5750.0
27457,7100.0
27458,7833.0
27459,7632.0
27460,6415.0
27461,5038.0
27462,3760.0
27463,2600.0
27464,1561.0
27465,639.0
27466,-171.0
27467,-880.0
27468,-1496.0
27469,-2037.0
27470,-2507.0
27471,-2913.0
27472,-3269.0
27473,-3570.0
27474,-3828.0
27475,-4043.0
27476,-4221.0
27477,-4364.0
27478,-4476.0
27479,-4559.0
27480,-4622.0
27481,-4661.0
27482,-4681.0
27483,-4686.0
27484,-4677.0
27485,-4656.0
27486,-4621.0
27487,-4576.0
27488,-4523.0
27489,-4463.0
27490,-4399.0
27491,-4327.0
27492,-4252.0
27493,-4172.0
27494,-4091.0
27495,-4484.0
27496,-5817.0
27497,-7032.0
27498,-8099.0
27499,-8550.0
27500,-8550.0
27501,-8550.0
27502,-8550.0
27503,-8550.0
27504,-8550.0
27505,-8550.0
27506,-8232.0
27507,-7142.0
27508,-5827.0
27509,-4334.0
27510,-2727.0
27511,-1072.0
27512,559.0
27513,2134.0
27514,3635.0
27515,4994.0
27516,5785.0
27517,5534.0
27518,4889.0
27519,4222.0
27520,3597.0
27521,3025.0
27522,2500.0
27523,2030.0
27524,1615.0
27525,1247.0
27526,921.0
27527,632.0
27528,374.0
27529,142.0
27530,-66.0
27531,-250.0
27532,-411.0
27533,-554.0
27534,-672.0
27535,-775.0
27536,-865.0
27537,-939.0
27538,-1872.0
27539,-3861.0
27540,-5747.0
27541,-7561.0
27542,-8550.0
27543,-8550.0
27544,-8550.0
27545,-8550.0
27546,-8550.0
27547,-8550.0
27548,-8550.0
27549,-8550.0
27550,-8550.0
27551,-8550.0
27552,-8550.0
27553,-8422.0
27554,-8094.0
27555,-7782.0
27556,-7481.0
27557,-7195.0
27558,-6920.0
27559,-6657.0
27560,-6404.0
27561,-6162.0
27562,-5929.0
27563,-5706.0
27564,-5495.0
27565,-5288.0
27566,-5094.0
27567,-4906.0
27568,-4726.0
27569,-4236.0
27570,-2854.0
27571,-1393.0
27572,40.0
27573,1395.0
27574,2612.0
27575,3697.0
27576,4656.0
27577,5434.0
27578,6001.0
27579,6364.0
27580,6540.0
27581,6500.0
27582,6232.0
27583,5808.0
27584,5294.0
27585,4664.0
27586,3896.0
27587,3056.0
27588,2209.0
27589,1329.0
27590,411.0
27591,-472.0
27592,-1232.0
27593,-1877.0
27594,-2424.0
27595,-2883.0
27596,-3245.0
27597,-3486.0
27598,-3619.0
27599,-3681.0
27600,-3699.0
27601,-3741.0
27602,-3832.0
27603,-3961.0
27604,-4157.0
27605,-4446.0
27606,-4824.0
27607,-5218.0
27608,-5456.0
27609,-5386.0
27610,-5209.0
27611,-5014.0
27612,-4828.0
27613,-4646.0
27614,-4474.0
27615,-4309.0
27616,-4151.0
27617,-3999.0
27618,-3853.0
27619,-3715.0
27620,-3583.0
27621,-3454.0
27622,-3333.0
27623,-3213.0
27624,-3102.0
27625,-2994.0
27626,-2890.0
27627,-2790.0
27628,-2695.0
27629,-2604.0
27630,-2515.0
27631,-2433.0
27632,-2352.0
27633,-2273.0
27634,-2200.0
27635,-2128.0
27636,-2060.0
27637,-1995.0
27638,-1932.0
27639,-1871.0
27640,-1812.0
27641,-1754.0
27642,-1702.0
27643,-1650.0
27644,-1603.0
27645,-1555.0
27646,-1509.0
27647,-1465.0
27648,-899.0
27649,1018.0
27650,3232.0
27651,5559.0
27652,7588.0
27653,7833.0
27654,7833.0
27655,7833.0
27656,7833.0
27657,7833.0
27658,7833.0
27659,7833.0
27660,7833.0
27661,7833.0
27662,7833.0
27663,7833.0
27664,7833.0
27665,7833.0
27666,7833.0
27667,7833.0
27668,7833.0
27669,7833.0
27670,7833.0
27671,7833.0
27672,7833.0
27673,7833.0
27674,7833.0
27675,7833.0
27676,7833.0
27677,7833.0
27678,7833.0
27679,7724.0
27680,6185.0
27681,4404.0
27682,2754.0
27683,1281.0
27684,33.0
27685,-1029.0
27686,-1919.0
27687,-2619.0
27688,-3165.0
27689,-3615.0
27690,-4017.0
27691,-4373.0
27692,-4712.0
27693,-5089.0
27694,-5554.0
27695,-6117.0
27696,-6802.0
27697,-7648.0
27698,-8462.0
27699,-8550.0
27700,-8550.0
27701,-8550.0
27702,-8550.0
27703,-8550.0
27704,-8550.0
27705,-8550.0
27706,-8550.0
27707,-8550.0
27708,-8550.0
27709,-8550.0
27710,-8550.0
27711,-8550.0
27712,-8550.0
27713,-8550.0
27714,-8550.0
27715,-8550.0
27716,-8550.0
27717,-8550.0
27718,-8550.0
27719,-8550.0
27720,-8550.0
27721,-8550.0
27722,-8550.0
27723,-8550.0
27724,-8538.0
27725,-8275.0
27726,-7954.0
27727,-7647.0
27728,-7352.0
27729,-7068.0
27730,-6798.0
27731,-6539.0
27732,-6291.0
27733,-6053.0
27734,-5823.0
27735,-5606.0
27736,-5395.0
27737,-5194.0
27738,-5002.0
27739,-4809.0
27740,-3871.0
27741,-2298.0
27742,-643.0
27743,1029.0
27744,2664.0
27745,4187.0
27746,5614.0
27747,6958.0
27748,7833.0
27749,7833.0
27750,7833.0
27751,7833.0
27752,7833.0
27753,7833.0
27754,7833.0
27755,7833.0
27756,7833.0
27757,7833.0
27758,7833.0
27759,7833.0
27760,7833.0
27761,7833.0
27762,7833.0
27763,7833.0
27764,7833.0
27765,7833.0
27766,7833.0
27767,7833.0
27768,7833.0
27769,7833.0
27770,7833.0
27771,7833.0
27772,7833.0
27773,7833.0
27774,7833.0
27775,7833.0
27776,7833.0
27777,7833.0
27778,7833.0
27779,7833.0
27780,7833.0
27781,7833.0
27782,7833.0
27783,7833.0
27784,7833.0
27785,7261.0
27786,6057.0
27787,4997.0
27788,4027.0
27789,3184.0
27790,2555.0
27791,2171.0
27792,2013.0
27793,2154.0
27794,2622.0
27795,3330.0
27796,4264.0
27797,5477.0
27798,6999.0
27799,7833.0
27800,7833.0
27801,7833.0
27802,7833.0
27803,7833.0
27804,7833.0
27805,7833.0
27806,7833.0
27807,7833.0
27808,7833.0
27809,7821.0
27810,7565.0
27811,7255.0
27812,6957.0
27813,6674.0
27814,6402.0
27815,6144.0
27816,5895.0
27817,5658.0
27818,5428.0
27819,5205.0
27820,4993.0
27821,4788.0
27822,4592.0
27823,4405.0
27824,3754.0
27825,1799.0
27826,-181.0
27827,-1971.0
27828,-3562.0
27829,-4966.0
27830,-6205.0
27831,-7284.0
27832,-8213.0
27833,-8550.0
27834,-8550.0
27835,-8550.0
27836,-8550.0
27837,-8550.0
27838,-8550.0
27839,-8550.0
27840,-8550.0
27841,-8550.0
27842,-8550.0
27843,-8550.0
27844,-8550.0
27845,-8550.0
27846,-8550.0
27847,-8550.0
27848,-8550.0
27849,-8550.0
27850,-8550.0
27851,-8550.0
27852,-8550.0
27853,-8550.0
27854,-8550.0
27855,-8550.0
27856,-8550.0
27857,-8550.0
27858,-8550.0
27859,-8550.0
27860,-8550.0
27861,-7560.0
27862,-7467.0
27863,-7233.0
27864,-6999.0
27865,-6770.0
27866,-6547.0
27867,-6326.0
27868,0.0
27869,30.0
27870,61.0
27871,95.0
27872,104.0
27873,92.0
27874,100.0
27875,138.0
27876,181.0
27877,211.0
27878,229.0
27879,254.0
27880,285.0
27881,312.0
27882,353.0
27883,386.0
27884,393.0
27885,408.0
27886,471.0
27887,575.0
27888,668.0
27889,742.0
27890,812.0
27891,865.0
27892,902.0
27893,943.0
27894,1022.0
27895,1112.0
27896,1178.0
27897,1242.0
27898,1338.0
27899,1459.0
27900,1572.0
27901,1688.0
27902,1837.0
27903,2013.0
27904,2177.0
27905,2329.0
27906,2508.0
27907,2716.0
27908,2941.0
27909,3183.0
27910,3442.0
27911,3705.0
27912,3970.0
27913,4225.0
27914,4459.0
27915,4682.0
27916,4891.0
27917,5098.0
27918,5307.0
27919,5520.0
27920,5753.0
27921,6007.0
27922,6255.0
